4	3	1	uniform	0.02631578947368421 	 0.37584700640898 	 0.35899029338235283 	 36 	 0.008920003389830494 	 1.0
4	3	1	exp	0.02702702702702703 	 0.36540656380260905 	 0.35919949600457285 	 35 	 0.00889995536723162 	 1.0
4	3	2	uniform	0.02564102564102564 	 0.41866069737493194 	 0.3690450821846376 	 37 	 0.009284931057969565 	 1.0
4	3	2	exp	0.025 	 0.427909453150691 	 0.3696502457777926 	 38 	 0.009447741058500703 	 1.0
4	3	3	uniform	0.14285714285714285 	 0.1496751825257815 	 0.20154154182896977 	 13 	 0.00332431702126149 	 1.0
4	3	3	exp	0.18181818181818182 	 0.10942942894203778 	 0.18098939014622922 	 10 	 0.0028454481676544324 	 1.0
4	3	4	uniform	0.03125 	 0.306684624769018 	 0.3123802408974943 	 30 	 0.008121551412429377 	 1.0
4	3	4	exp	0.03125 	 0.306684624769018 	 0.31294667679666716 	 30 	 0.00798736158192091 	 1.0
4	3	5	uniform	0.02 	 0.5127544859491153 	 0.3503386544349937 	 48 	 0.00975107457627116 	 1.0
4	3	5	exp	0.02127659574468085 	 0.4735109822707934 	 0.3455990813535866 	 45 	 0.010003610169491486 	 1.0
4	5	1	uniform	0.024390243902439025 	 0.3975576657639539 	 0.3339952210357069 	 37 	 0.006811952542372876 	 1.0
4	5	1	exp	0.023809523809523808 	 0.40614371105210556 	 0.33280821503699404 	 38 	 0.00666311525423728 	 1.0
4	5	2	uniform	0.01694915254237288 	 0.6372580145171514 	 0.3827091335911245 	 55 	 0.009947144782253056 	 1.0
4	5	2	exp	0.017241379310344827 	 0.6272547840523274 	 0.38099634661191273 	 54 	 0.009968873117505892 	 1.0
4	5	3	uniform	0.08823529411764706 	 0.37647278416856034 	 0.280410163546643 	 32 	 0.005518137288135599 	 1.0
4	5	3	exp	0.08571428571428572 	 0.3890014012790633 	 0.29306223920762303 	 33 	 0.005831683615819209 	 1.0
4	5	4	uniform	0.05555555555555555 	 0.35156622069976684 	 0.3663396925777125 	 33 	 0.007345922033898305 	 1.0
4	5	4	exp	0.05555555555555555 	 0.35156622069976684 	 0.35066860921746085 	 33 	 0.007079076271186443 	 1.0
4	5	5	uniform	0.014705882352941176 	 0.737456580025897 	 0.3966034285699361 	 64 	 0.009770528248587568 	 1.0
4	5	5	exp	0.014705882352941176 	 0.7328762534030673 	 0.398812149475673 	 64 	 0.010028257627118637 	 1.0
4	10	1	uniform	0.044444444444444446 	 0.42143750567854127 	 0.32563232802875813 	 37 	 0.005991823144568484 	 1.0
4	10	1	exp	0.044444444444444446 	 0.42143750567854127 	 0.3178493819790336 	 37 	 0.005382489120690883 	 1.0
4	10	2	uniform	0.058823529411764705 	 0.5050591136905068 	 0.30809087713857863 	 44 	 0.007114964444907533 	 1.0
4	10	2	exp	0.057692307692307696 	 0.5105246732716472 	 0.30836658814326917 	 45 	 0.007296221058656624 	 1.0
4	10	3	uniform	0.1875 	 0.32024380667479896 	 0.25677285293911006 	 28 	 0.003961817380821917 	 1.0
4	10	3	exp	0.17142857142857143 	 0.3580832839236002 	 0.280362548949902 	 31 	 0.0042928114086672456 	 1.0
4	10	4	uniform	0.075 	 0.3604795884779822 	 0.33306287925971223 	 33 	 0.005751278449365476 	 1.0
4	10	4	exp	0.0851063829787234 	 0.45192481556917674 	 0.33955815834372316 	 41 	 0.007321953110867968 	 1.0
4	10	5	uniform	0.05 	 0.6249908616943795 	 0.3325392096256498 	 53 	 0.007469642937853107 	 1.0
4	10	5	exp	0.043478260869565216 	 0.7370090634314641 	 0.3472938889786257 	 62 	 0.008162015819209036 	 1.0
7	3	1	uniform	0.06666666666666667 	 0.5369449614575088 	 0.2833485611146805 	 29 	 0.008455531313131304 	 1.0
7	3	1	exp	0.06666666666666667 	 0.5369449614575088 	 0.28298701726570663 	 29 	 0.00865172020202019 	 1.0
7	3	2	uniform	0.02702702702702703 	 0.6759241852599353 	 0.2790562834581149 	 35 	 0.015983176740006197 	 1.0
7	3	2	exp	0.027777777777777776 	 0.6535756782592048 	 0.27888438394983445 	 34 	 0.01622950674095581 	 1.0
7	3	3	uniform	0.06666666666666667 	 0.5540146146773794 	 0.17308201473705637 	 29 	 0.009369948613770546 	 1.0
7	3	3	exp	0.06896551724137931 	 0.5352364433662439 	 0.1516927502013923 	 28 	 0.008200075006816515 	 1.0
7	3	4	uniform	0.0625 	 0.6048344580126725 	 0.24712213583902334 	 31 	 0.011568478787878799 	 1.0
7	3	4	exp	0.06896551724137931 	 0.5350635985977718 	 0.23473273801613745 	 28 	 0.010102279797979818 	 1.0
7	3	5	uniform	0.047619047619047616 	 0.8141096934906363 	 0.3440807523825246 	 41 	 0.015990012121212097 	 1.0
7	3	5	exp	0.04878048780487805 	 0.7869735050045078 	 0.3391731121478958 	 40 	 0.015888479797979763 	 1.0
7	5	1	uniform	0.09523809523809523 	 0.8238122150838445 	 0.3604214914547925 	 41 	 0.01319358383838384 	 1.0
7	5	1	exp	0.09523809523809523 	 0.8238122150838445 	 0.3622975553589881 	 41 	 0.013464087878787877 	 1.0
7	5	2	uniform	0.022727272727272728 	 0.8186974286349193 	 0.30060891346850493 	 40 	 0.014755705317765565 	 1.0
7	5	2	exp	0.022727272727272728 	 0.8186974286349193 	 0.3014000969645316 	 40 	 0.014870618604025684 	 1.0
7	5	3	uniform	0.08571428571428572 	 0.6437223798644149 	 0.22839773106377892 	 33 	 0.010344573079536701 	 1.0
7	5	3	exp	0.08571428571428572 	 0.6513658390060929 	 0.23160455131850088 	 33 	 0.010219733333333342 	 1.0
7	5	4	uniform	0.047619047619047616 	 0.7903934784969799 	 0.27931324063478347 	 39 	 0.012843094949494958 	 1.0
7	5	4	exp	0.04878048780487805 	 0.7718959979236013 	 0.2618411349100165 	 38 	 0.011442116161616176 	 1.0
7	5	5	uniform	0.06976744186046512 	 0.8339178101997021 	 0.32294872221936183 	 41 	 0.014809326262626262 	 1.0
7	5	5	exp	0.07142857142857142 	 0.8056900598720842 	 0.3158480330760894 	 40 	 0.01497063822499288 	 1.0
7	10	1	uniform	0.10526315789473684 	 0.6726212092939752 	 0.24303339009265884 	 32 	 0.009536698955440617 	 1.0
7	10	1	exp	0.10526315789473684 	 0.6726212092939752 	 0.24152822831919146 	 32 	 0.009515564521497813 	 1.0
7	10	2	uniform	0.09523809523809523 	 0.7960021787679421 	 0.2870955479477759 	 36 	 0.011774838452006397 	 1.0
7	10	2	exp	0.09523809523809523 	 0.7960021787679421 	 0.28979596394399576 	 36 	 0.011891249771537599 	 1.0
7	10	3	uniform	0.17647058823529413 	 0.6301355234517534 	 0.23303586407684854 	 30 	 0.008815615239391951 	 1.0
7	10	3	exp	0.17647058823529413 	 0.6301355234517534 	 0.24150950411435032 	 30 	 0.00876376641917222 	 1.0
7	10	4	uniform	0.125 	 0.7614010894962587 	 0.26122972782487247 	 35 	 0.010169849348865553 	 1.0
